Using GATK jar /hpc/packages/minerva-centos7/gatk/4.3.0.0/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /hpc/packages/minerva-centos7/gatk/4.3.0.0/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar BaseRecalibrator -I /sc/arion/projects/vascbrain/WGS_iPSC/aligned_reads/P931263_sorted_dedup_reads.bam -R /sc/arion/projects/vascbrain/WGS_iPSC/hg38_bundle_wget/Homo_sapiens_assembly38.fasta --known-sites /sc/arion/projects/vascbrain/WGS_iPSC/hg38_bundle_wget/Homo_sapiens_assembly38.dbsnp138.vcf -O /sc/arion/projects/vascbrain/WGS_iPSC/data/recal_63data.table
16:29:21.333 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/hpc/packages/minerva-centos7/gatk/4.3.0.0/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
16:29:38.063 INFO  BaseRecalibrator - ------------------------------------------------------------
16:29:38.063 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.3.0.0
16:29:38.063 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
16:29:38.064 INFO  BaseRecalibrator - Executing as palafm01@lc02g06 on Linux v3.10.0-1160.el7.x86_64 amd64
16:29:38.064 INFO  BaseRecalibrator - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_211-b12
16:29:38.064 INFO  BaseRecalibrator - Start Date/Time: May 20, 2024 4:29:21 PM EDT
16:29:38.064 INFO  BaseRecalibrator - ------------------------------------------------------------
16:29:38.064 INFO  BaseRecalibrator - ------------------------------------------------------------
16:29:38.064 INFO  BaseRecalibrator - HTSJDK Version: 3.0.1
16:29:38.065 INFO  BaseRecalibrator - Picard Version: 2.27.5
16:29:38.065 INFO  BaseRecalibrator - Built for Spark Version: 2.4.5
16:29:38.065 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
16:29:38.065 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
16:29:38.065 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
16:29:38.065 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
16:29:38.065 INFO  BaseRecalibrator - Deflater: IntelDeflater
16:29:38.065 INFO  BaseRecalibrator - Inflater: IntelInflater
16:29:38.065 INFO  BaseRecalibrator - GCS max retries/reopens: 20
16:29:38.065 INFO  BaseRecalibrator - Requester pays: disabled
16:29:38.065 INFO  BaseRecalibrator - Initializing engine
16:29:38.768 INFO  FeatureManager - Using codec VCFCodec to read file file:///sc/arion/projects/vascbrain/WGS_iPSC/hg38_bundle_wget/Homo_sapiens_assembly38.dbsnp138.vcf
16:29:38.981 INFO  BaseRecalibrator - Done initializing engine
16:29:38.983 INFO  BaseRecalibrationEngine - The covariates being used here: 
16:29:38.983 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
16:29:38.983 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
16:29:38.983 INFO  BaseRecalibrationEngine - 	ContextCovariate
16:29:38.983 INFO  BaseRecalibrationEngine - 	CycleCovariate
16:29:39.030 INFO  ProgressMeter - Starting traversal
16:29:39.030 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
19:34:59.152 INFO  ProgressMeter -        chr3:67803477             38.7             136837000        3536118.5
19:35:09.161 INFO  ProgressMeter -        chr3:70724355             38.9             137422000        3535992.8
19:35:19.164 INFO  ProgressMeter -        chr3:73020296             39.0             138015000        3536082.3
19:35:29.164 INFO  ProgressMeter -        chr3:75707586             39.2             138606000        3536124.4
19:35:39.170 INFO  ProgressMeter -        chr3:79041440             39.4             139195000        3536106.5
19:35:49.176 INFO  ProgressMeter -        chr3:82854343             39.5             139787000        3536164.5
19:35:59.182 INFO  ProgressMeter -        chr3:86803698             39.7             140376000        3536146.5
19:36:09.189 INFO  ProgressMeter -        chr3:90481695             39.9             140970000        3536252.6
19:36:19.202 INFO  ProgressMeter -        chr3:93470585             40.0             141560000        3536249.1
19:36:29.210 INFO  ProgressMeter -        chr3:96808055             40.2             142148000        3536204.6
19:36:39.209 INFO  ProgressMeter -       chr3:100099437             40.4             142738000        3536220.3
19:36:49.222 INFO  ProgressMeter -       chr3:103097705             40.5             143330000        3536266.3
19:36:59.230 INFO  ProgressMeter -       chr3:106826577             40.7             143921000        3536294.6
19:37:09.238 INFO  ProgressMeter -       chr3:109785366             40.9             144514000        3536371.5
19:37:19.238 INFO  ProgressMeter -       chr3:112772078             41.0             145107000        3536459.4
19:37:29.249 INFO  ProgressMeter -       chr3:115613932             41.2             145699000        3536506.5
19:37:39.253 INFO  ProgressMeter -       chr3:118859234             41.4             146292000        3536587.4
19:37:49.269 INFO  ProgressMeter -       chr3:121366535             41.5             146883000        3536603.9
19:37:59.268 INFO  ProgressMeter -       chr3:123495826             41.7             147477000        3536713.4
19:38:09.283 INFO  ProgressMeter -       chr3:125532799             41.9             148068000        3536730.7
19:38:19.291 INFO  ProgressMeter -       chr3:127264976             42.0             148661000        3536802.4
19:38:29.304 INFO  ProgressMeter -       chr3:128888364             42.2             149252000        3536820.6
19:38:39.319 INFO  ProgressMeter -       chr3:130812717             42.4             149849000        3536978.8
19:38:49.328 INFO  ProgressMeter -       chr3:133512941             42.5             150444000        3537094.3
19:38:59.334 INFO  ProgressMeter -       chr3:135494174             42.7             151036000        3537145.6
19:39:09.335 INFO  ProgressMeter -       chr3:138078534             42.9             151629000        3537224.0
19:39:19.341 INFO  ProgressMeter -       chr3:140259789             43.0             152225000        3537365.9
19:39:29.356 INFO  ProgressMeter -       chr3:142651489             43.2             152821000        3537494.5
19:39:39.359 INFO  ProgressMeter -       chr3:145961739             43.4             153416000        3537615.3
19:39:49.374 INFO  ProgressMeter -       chr3:149289972             43.5             154006000        3537604.1
19:39:59.386 INFO  ProgressMeter -       chr3:152077654             43.7             154597000        3537620.0
19:40:09.387 INFO  ProgressMeter -       chr3:155433684             43.9             155189000        3537673.3
19:40:19.399 INFO  ProgressMeter -       chr3:158238297             44.0             155784000        3537779.6
19:40:29.408 INFO  ProgressMeter -       chr3:161180927             44.2             156381000        3537934.3
19:40:39.422 INFO  ProgressMeter -       chr3:165112456             44.4             156977000        3538060.0
19:40:49.426 INFO  ProgressMeter -       chr3:168793546             44.5             157570000        3538129.3
19:40:59.432 INFO  ProgressMeter -       chr3:171565308             44.7             158163000        3538194.2
19:41:09.436 INFO  ProgressMeter -       chr3:174651244             44.9             158756000        3538262.5
19:41:19.439 INFO  ProgressMeter -       chr3:177921833             45.0             159348000        3538309.4
19:41:29.446 INFO  ProgressMeter -       chr3:180922405             45.2             159941000        3538372.9
19:41:39.458 INFO  ProgressMeter -       chr3:183618609             45.4             160535000        3538452.7
19:41:49.457 INFO  ProgressMeter -       chr3:185605511             45.5             161129000        3538546.2
19:41:59.467 INFO  ProgressMeter -       chr3:187716360             45.7             161721000        3538582.4
19:42:09.467 INFO  ProgressMeter -       chr3:190508485             45.9             162312000        3538609.3
19:42:19.469 INFO  ProgressMeter -       chr3:193698870             46.0             162905000        3538677.0
19:42:29.479 INFO  ProgressMeter -       chr3:195620517             46.2             163500000        3538777.2
19:42:39.481 INFO  ProgressMeter -       chr3:197706386             46.4             164092000        3538822.2
19:42:49.491 INFO  ProgressMeter -         chr4:1177116             46.5             164684000        3538856.7
19:42:59.493 INFO  ProgressMeter -         chr4:2363070             46.7             165280000        3538986.7
19:43:09.497 INFO  ProgressMeter -         chr4:3727023             46.9             165871000        3539006.6
19:43:19.509 INFO  ProgressMeter -         chr4:5542662             47.0             166464000        3539058.9
19:43:29.520 INFO  ProgressMeter -         chr4:7110907             47.2             167060000        3539175.6
19:43:39.526 INFO  ProgressMeter -         chr4:8387296             47.4             167654000        3539255.5
19:43:49.540 INFO  ProgressMeter -        chr4:10103737             47.5             168247000        3539303.8
19:43:59.553 INFO  ProgressMeter -        chr4:13128098             47.7             168844000        3539436.9
19:44:09.555 INFO  ProgressMeter -        chr4:15890590             47.9             169432000        3539394.6
19:44:19.565 INFO  ProgressMeter -        chr4:18543577             48.0             170028000        3539509.3
19:44:29.565 INFO  ProgressMeter -        chr4:22109022             48.2             170619000        3539531.8
19:44:39.573 INFO  ProgressMeter -        chr4:24955587             48.4             171215000        3539647.7
19:44:49.581 INFO  ProgressMeter -        chr4:27362619             48.5             171809000        3539721.6
19:44:59.594 INFO  ProgressMeter -        chr4:31338016             48.7             172401000        3539747.8
19:45:09.597 INFO  ProgressMeter -        chr4:35649678             48.9             172988000        3539683.7
19:45:19.599 INFO  ProgressMeter -        chr4:38631579             49.0             173580000        3539723.2
19:45:29.613 INFO  ProgressMeter -        chr4:40951069             49.2             174174000        3539788.6
19:45:39.620 INFO  ProgressMeter -        chr4:43654783             49.4             174768000        3539863.2
19:45:49.630 INFO  ProgressMeter -        chr4:47400658             49.5             175360000        3539890.9
19:45:59.640 INFO  ProgressMeter -        chr4:49136029             49.7             175955000        3539980.0
19:46:09.643 INFO  ProgressMeter -        chr4:50133006             49.9             176548000        3540037.8
19:46:19.650 INFO  ProgressMeter -        chr4:52849847             50.0             177142000        3540108.2
19:46:29.665 INFO  ProgressMeter -        chr4:55432804             50.2             177737000        3540189.8
19:46:39.671 INFO  ProgressMeter -        chr4:58236520             50.4             178331000        3540261.6
19:46:49.686 INFO  ProgressMeter -        chr4:61913529             50.5             178924000        3540302.6
19:46:59.699 INFO  ProgressMeter -        chr4:65763140             50.7             179517000        3540345.6
19:47:09.707 INFO  ProgressMeter -        chr4:69583491             50.9             180111000        3540413.8
19:47:19.713 INFO  ProgressMeter -        chr4:72857797             51.0             180705000        3540483.9
19:47:29.714 INFO  ProgressMeter -        chr4:75843421             51.2             181297000        3540520.2
19:47:39.719 INFO  ProgressMeter -        chr4:78197193             51.4             181886000        3540494.5
19:47:49.732 INFO  ProgressMeter -        chr4:81391846             51.5             182478000        3540516.8
19:47:59.747 INFO  ProgressMeter -        chr4:84050947             51.7             183070000        3540535.6
19:48:09.758 INFO  ProgressMeter -        chr4:86995731             51.9             183663000        3540579.2
19:48:19.772 INFO  ProgressMeter -        chr4:89653231             52.0             184257000        3540638.3
19:48:29.788 INFO  ProgressMeter -        chr4:93056689             52.2             184852000        3540713.9
19:48:39.791 INFO  ProgressMeter -        chr4:96455842             52.4             185447000        3540803.8
19:48:49.801 INFO  ProgressMeter -        chr4:99791807             52.5             186041000        3540867.2
19:48:59.816 INFO  ProgressMeter -       chr4:103059130             52.7             186633000        3540884.5
19:49:09.821 INFO  ProgressMeter -       chr4:106560802             52.9             187228000        3540970.7
19:49:19.837 INFO  ProgressMeter -       chr4:109621410             53.0             187818000        3540949.9
19:49:29.851 INFO  ProgressMeter -       chr4:112617920             53.2             188412000        3541006.5
19:49:39.855 INFO  ProgressMeter -       chr4:115921534             53.4             189004000        3541037.5
19:49:49.867 INFO  ProgressMeter -       chr4:119356868             53.5             189596000        3541057.3
19:49:59.868 INFO  ProgressMeter -       chr4:122550626             53.7             190189000        3541109.9
19:50:09.879 INFO  ProgressMeter -       chr4:125611542             53.9             190782000        3541149.0
19:50:19.893 INFO  ProgressMeter -       chr4:128711847             54.0             191373000        3541148.7
19:50:29.899 INFO  ProgressMeter -       chr4:131959177             54.2             191966000        3541194.0
19:50:39.905 INFO  ProgressMeter -       chr4:135921704             54.4             192560000        3541257.4
19:50:49.906 INFO  ProgressMeter -       chr4:139279324             54.5             193153000        3541307.4
19:50:59.919 INFO  ProgressMeter -       chr4:142060921             54.7             193745000        3541326.0
19:51:09.920 INFO  ProgressMeter -       chr4:145349239             54.9             194336000        3541339.1
19:51:19.922 INFO  ProgressMeter -       chr4:148175669             55.0             194929000        3541388.5
19:51:29.931 INFO  ProgressMeter -       chr4:151252620             55.2             195519000        3541373.6
19:51:39.934 INFO  ProgressMeter -       chr4:153576593             55.4             196114000        3541456.6
19:51:49.947 INFO  ProgressMeter -       chr4:156877591             55.5             196707000        3541493.4
19:51:59.954 INFO  ProgressMeter -       chr4:160056593             55.7             197300000        3541535.4
19:52:09.957 INFO  ProgressMeter -       chr4:163950108             55.9             197892000        3541562.4
19:52:19.968 INFO  ProgressMeter -       chr4:167070668             56.0             198482000        3541547.2
19:52:29.982 INFO  ProgressMeter -       chr4:170117687             56.2             199072000        3541526.9
19:52:39.982 INFO  ProgressMeter -       chr4:173505815             56.4             199665000        3541575.6
19:52:49.985 INFO  ProgressMeter -       chr4:177012266             56.5             200259000        3541639.6
19:52:59.995 INFO  ProgressMeter -       chr4:180724249             56.7             200852000        3541676.2
19:53:10.004 INFO  ProgressMeter -       chr4:183447483             56.9             201447000        3541749.9
19:53:20.013 INFO  ProgressMeter -       chr4:185717338             57.0             202041000        3541805.6
19:53:30.027 INFO  ProgressMeter -       chr4:188442802             57.2             202633000        3541820.8
19:53:40.029 INFO  ProgressMeter -          chr5:251188             57.4             203216000        3541691.5
19:53:50.041 INFO  ProgressMeter -         chr5:1782186             57.5             203809000        3541726.4
19:54:00.041 INFO  ProgressMeter -         chr5:3840776             57.7             204403000        3541790.7
19:54:10.045 INFO  ProgressMeter -         chr5:6429892             57.9             204995000        3541816.0
19:54:20.049 INFO  ProgressMeter -         chr5:8879671             58.0             205589000        3541875.7
19:54:30.060 INFO  ProgressMeter -        chr5:11192979             58.2             206177000        3541824.8
19:54:40.069 INFO  ProgressMeter -        chr5:14293684             58.4             206769000        3541844.7
19:54:50.074 INFO  ProgressMeter -        chr5:16847582             58.5             207361000        3541869.6
19:55:00.087 INFO  ProgressMeter -        chr5:19892145             58.7             207953000        3541885.3
19:55:10.098 INFO  ProgressMeter -        chr5:23630309             58.9             208543000        3541867.9
19:55:20.113 INFO  ProgressMeter -        chr5:27570686             59.0             209138000        3541932.3
19:55:30.115 INFO  ProgressMeter -        chr5:31486974             59.2             209727000        3541908.0
19:55:40.122 INFO  ProgressMeter -        chr5:33945538             59.4             210320000        3541946.2
19:55:50.130 INFO  ProgressMeter -        chr5:36413574             59.5             210911000        3541949.7
19:56:00.137 INFO  ProgressMeter -        chr5:39174738             59.7             211503000        3541971.8
19:56:10.147 INFO  ProgressMeter -        chr5:42403491             59.9             212096000        3542005.5
19:56:20.158 INFO  ProgressMeter -        chr5:45386587             60.0             212686000        3541989.2
19:56:30.167 INFO  ProgressMeter -        chr5:50367699             60.2             213277000        3541991.4
19:56:40.172 INFO  ProgressMeter -        chr5:53797093             60.4             213868000        3541997.6
19:56:50.187 INFO  ProgressMeter -        chr5:56316236             60.5             214463000        3542060.1
19:57:00.198 INFO  ProgressMeter -        chr5:59251658             60.7             215055000        3542076.7
19:57:10.202 INFO  ProgressMeter -        chr5:62197454             60.9             215647000        3542099.9
19:57:20.215 INFO  ProgressMeter -        chr5:65373546             61.0             216239000        3542114.4
19:57:30.218 INFO  ProgressMeter -        chr5:68251288             61.2             216830000        3542122.1
19:57:40.219 INFO  ProgressMeter -        chr5:72089758             61.4             217419000        3542099.1
19:57:50.220 INFO  ProgressMeter -        chr5:74535947             61.5             218010000        3542108.7
19:58:00.234 INFO  ProgressMeter -        chr5:77030113             61.7             218603000        3542138.2
19:58:10.240 INFO  ProgressMeter -        chr5:79530472             61.9             219199000        3542224.6
19:58:20.249 INFO  ProgressMeter -        chr5:81995444             62.0             219795000        3542305.8
19:58:30.250 INFO  ProgressMeter -        chr5:85180919             62.2             220385000        3542298.7
19:58:40.268 INFO  ProgressMeter -        chr5:88689852             62.4             220978000        3542323.6
19:58:50.270 INFO  ProgressMeter -        chr5:91807189             62.5             221569000        3542331.5
19:59:00.273 INFO  ProgressMeter -        chr5:95081242             62.7             222161000        3542354.4
19:59:10.278 INFO  ProgressMeter -        chr5:98207839             62.9             222754000        3542391.2
19:59:20.292 INFO  ProgressMeter -       chr5:101887263             63.0             223345000        3542387.6
19:59:30.298 INFO  ProgressMeter -       chr5:105576839             63.2             223937000        3542407.3
19:59:40.299 INFO  ProgressMeter -       chr5:108877913             63.4             224529000        3542431.6
19:59:50.310 INFO  ProgressMeter -       chr5:112042809             63.5             225121000        3542446.5
20:00:00.315 INFO  ProgressMeter -       chr5:114818835             63.7             225714000        3542482.6
20:00:10.323 INFO  ProgressMeter -       chr5:117684646             63.9             226307000        3542516.6
20:00:20.324 INFO  ProgressMeter -       chr5:120910023             64.0             226900000        3542555.9
20:00:30.336 INFO  ProgressMeter -       chr5:124061082             64.2             227491000        3542552.9
20:00:40.337 INFO  ProgressMeter -       chr5:126925415             64.4             228082000        3542560.9
20:00:50.339 INFO  ProgressMeter -       chr5:130054662             64.6             228675000        3542599.9
20:01:00.353 INFO  ProgressMeter -       chr5:132656224             64.7             229270000        3542656.8
20:01:10.354 INFO  ProgressMeter -       chr5:134450987             64.9             229865000        3542726.1
20:01:20.365 INFO  ProgressMeter -       chr5:136310509             65.1             230459000        3542770.6
20:01:30.373 INFO  ProgressMeter -       chr5:138590149             65.2             231047000        3542725.6
20:01:40.381 INFO  ProgressMeter -       chr5:140205163             65.4             231639000        3542742.0
20:01:50.396 INFO  ProgressMeter -       chr5:142105301             65.6             232232000        3542767.3
20:02:00.399 INFO  ProgressMeter -       chr5:144528818             65.7             232828000        3542848.9
20:02:10.409 INFO  ProgressMeter -       chr5:147277090             65.9             233419000        3542847.9
20:02:20.418 INFO  ProgressMeter -       chr5:149642634             66.1             234011000        3542863.0
20:02:30.428 INFO  ProgressMeter -       chr5:151238563             66.2             234605000        3542907.3
20:02:40.436 INFO  ProgressMeter -       chr5:153848780             66.4             235198000        3542938.9
20:02:50.443 INFO  ProgressMeter -       chr5:156177977             66.6             235789000        3542939.5
20:03:00.451 INFO  ProgressMeter -       chr5:158845515             66.7             236382000        3542970.0
20:03:10.454 INFO  ProgressMeter -       chr5:161188094             66.9             236974000        3542989.9
20:03:20.462 INFO  ProgressMeter -       chr5:164762724             67.1             237565000        3542990.3
20:03:30.471 INFO  ProgressMeter -       chr5:168058580             67.2             238161000        3543064.3
20:03:40.483 INFO  ProgressMeter -       chr5:170171815             67.4             238756000        3543120.4
20:03:50.485 INFO  ProgressMeter -       chr5:172126356             67.6             239351000        3543184.9
20:04:00.491 INFO  ProgressMeter -       chr5:173835770             67.7             239945000        3543230.9
20:04:10.497 INFO  ProgressMeter -       chr5:175909808             67.9             240538000        3543262.8
20:04:20.497 INFO  ProgressMeter -       chr5:177431419             68.1             241133000        3543327.5
20:04:30.512 INFO  ProgressMeter -       chr5:179112395             68.2             241723000        3543306.3
20:04:40.515 INFO  ProgressMeter -       chr5:180617378             68.4             242315000        3543324.9
20:04:50.522 INFO  ProgressMeter -         chr6:1235936             68.6             242909000        3543370.0
20:05:00.525 INFO  ProgressMeter -         chr6:3283840             68.7             243500000        3543373.0
20:05:10.536 INFO  ProgressMeter -         chr6:5436567             68.9             244095000        3543428.0
20:05:20.546 INFO  ProgressMeter -         chr6:7698235             69.1             244688000        3543454.6
20:05:30.556 INFO  ProgressMeter -        chr6:10579815             69.2             245281000        3543481.1
20:05:40.559 INFO  ProgressMeter -        chr6:13089399             69.4             245874000        3543513.4
20:05:50.574 INFO  ProgressMeter -        chr6:15189255             69.6             246469000        3543564.1
20:06:00.582 INFO  ProgressMeter -        chr6:17531303             69.7             247061000        3543577.5
20:06:10.582 INFO  ProgressMeter -        chr6:20267941             69.9             247653000        3543597.6
20:06:20.596 INFO  ProgressMeter -        chr6:22973381             70.1             248244000        3543592.4
20:06:30.611 INFO  ProgressMeter -        chr6:25739002             70.2             248836000        3543599.7
20:06:40.621 INFO  ProgressMeter -        chr6:28343543             70.4             249429000        3543624.6
20:06:50.635 INFO  ProgressMeter -        chr6:34000297             70.6             250017000        3543575.9
20:07:00.639 INFO  ProgressMeter -        chr6:35532771             70.7             250614000        3543663.1
20:07:10.647 INFO  ProgressMeter -        chr6:37308943             70.9             251210000        3543732.5
20:07:20.660 INFO  ProgressMeter -        chr6:39309028             71.1             251803000        3543756.0
20:07:30.668 INFO  ProgressMeter -        chr6:41222179             71.2             252399000        3543824.0
20:07:40.678 INFO  ProgressMeter -        chr6:42858696             71.4             252994000        3543876.8
20:07:50.687 INFO  ProgressMeter -        chr6:44192485             71.6             253584000        3543860.4
20:08:00.690 INFO  ProgressMeter -        chr6:46520679             71.7             254175000        3543862.9
20:08:10.692 INFO  ProgressMeter -        chr6:49737660             71.9             254764000        3543838.4
20:08:20.694 INFO  ProgressMeter -        chr6:52811074             72.1             255359000        3543897.2
20:08:30.696 INFO  ProgressMeter -        chr6:56046906             72.2             255951000        3543914.3
20:08:40.702 INFO  ProgressMeter -        chr6:58984124             72.4             256542000        3543914.2
20:08:50.703 INFO  ProgressMeter -        chr6:62697503             72.6             257133000        3543918.2
20:09:00.704 INFO  ProgressMeter -        chr6:66539636             72.7             257725000        3543935.9
20:09:10.714 INFO  ProgressMeter -        chr6:70409833             72.9             258317000        3543946.2
20:09:20.717 INFO  ProgressMeter -        chr6:73442190             73.1             258911000        3543990.4
20:09:30.720 INFO  ProgressMeter -        chr6:76315315             73.2             259503000        3544005.4
20:09:40.736 INFO  ProgressMeter -        chr6:79681533             73.4             260093000        3543983.4
20:09:50.752 INFO  ProgressMeter -        chr6:82975926             73.6             260681000        3543934.3
20:10:00.764 INFO  ProgressMeter -        chr6:85984939             73.7             261277000        3543997.2
20:10:10.777 INFO  ProgressMeter -        chr6:88859668             73.9             261870000        3544018.4
20:10:20.782 INFO  ProgressMeter -        chr6:91343812             74.1             262462000        3544032.4
20:10:30.791 INFO  ProgressMeter -        chr6:95141050             74.2             263056000        3544070.0
20:10:40.801 INFO  ProgressMeter -        chr6:98550611             74.4             263648000        3544079.9
20:10:50.815 INFO  ProgressMeter -       chr6:101484168             74.6             264238000        3544059.7
20:11:00.829 INFO  ProgressMeter -       chr6:105146356             74.7             264828000        3544040.3
20:11:10.839 INFO  ProgressMeter -       chr6:107562197             74.9             265423000        3544089.4
20:11:20.840 INFO  ProgressMeter -       chr6:109838844             75.1             266017000        3544133.6
20:11:30.855 INFO  ProgressMeter -       chr6:112214905             75.2             266611000        3544165.1
20:11:40.855 INFO  ProgressMeter -       chr6:115368363             75.4             267207000        3544235.5
20:11:50.870 INFO  ProgressMeter -       chr6:118408516             75.6             267800000        3544254.1
20:12:00.883 INFO  ProgressMeter -       chr6:121730775             75.7             268391000        3544247.8
20:12:10.891 INFO  ProgressMeter -       chr6:125194430             75.9             268986000        3544298.1
20:12:20.902 INFO  ProgressMeter -       chr6:128741363             76.1             269579000        3544319.6
20:12:30.905 INFO  ProgressMeter -       chr6:131713707             76.2             270169000        3544307.8
20:12:40.915 INFO  ProgressMeter -       chr6:134654181             76.4             270760000        3544303.8
20:12:50.923 INFO  ProgressMeter -       chr6:137410490             76.6             271355000        3544353.6
20:13:00.932 INFO  ProgressMeter -       chr6:140126856             76.7             271953000        3544441.4
20:13:10.935 INFO  ProgressMeter -       chr6:143499400             76.9             272547000        3544481.5
20:13:20.940 INFO  ProgressMeter -       chr6:146380002             77.1             273140000        3544506.9
20:13:30.941 INFO  ProgressMeter -       chr6:149233275             77.2             273731000        3544510.2
20:13:40.947 INFO  ProgressMeter -       chr6:151411510             77.4             274325000        3544546.8
20:13:50.961 INFO  ProgressMeter -       chr6:154517818             77.6             274918000        3544565.0
20:14:00.965 INFO  ProgressMeter -       chr6:157118426             77.7             275508000        3544552.2
20:14:10.974 INFO  ProgressMeter -       chr6:159025874             77.9             276105000        3544625.5
20:14:20.990 INFO  ProgressMeter -       chr6:161267112             78.1             276702000        3544693.2
20:14:30.992 INFO  ProgressMeter -       chr6:164042841             78.2             277291000        3544669.7
20:14:41.002 INFO  ProgressMeter -       chr6:166688728             78.4             277886000        3544715.2
20:14:51.005 INFO  ProgressMeter -       chr6:168548347             78.6             278478000        3544728.4
20:15:01.011 INFO  ProgressMeter -          chr7:199979             78.7             279066000        3544688.5
20:15:11.022 INFO  ProgressMeter -         chr7:1325476             78.9             279661000        3544733.7
20:15:21.036 INFO  ProgressMeter -         chr7:2469049             79.1             280256000        3544776.5
20:15:31.050 INFO  ProgressMeter -         chr7:4216293             79.2             280851000        3544819.2
20:15:41.061 INFO  ProgressMeter -         chr7:5782887             79.4             281445000        3544851.2
20:15:51.071 INFO  ProgressMeter -         chr7:7861718             79.6             282043000        3544934.2
20:16:01.075 INFO  ProgressMeter -        chr7:11202545             79.7             282628000        3544858.2
20:16:11.075 INFO  ProgressMeter -        chr7:14647754             79.9             283219000        3544860.6
20:16:21.084 INFO  ProgressMeter -        chr7:18122518             80.1             283812000        3544881.3
20:16:31.100 INFO  ProgressMeter -        chr7:21277061             80.2             284407000        3544922.4
20:16:41.104 INFO  ProgressMeter -        chr7:23707522             80.4             285001000        3544958.3
20:16:51.114 INFO  ProgressMeter -        chr7:26184035             80.6             285595000        3544990.4
20:17:01.120 INFO  ProgressMeter -        chr7:28606121             80.7             286188000        3545012.8
20:17:11.120 INFO  ProgressMeter -        chr7:30834584             80.9             286781000        3545039.6
20:17:21.125 INFO  ProgressMeter -        chr7:33130595             81.1             287376000        3545087.3
20:17:31.127 INFO  ProgressMeter -        chr7:35894261             81.2             287969000        3545113.0
20:17:41.132 INFO  ProgressMeter -        chr7:38456051             81.4             288561000        3545122.8
20:17:51.137 INFO  ProgressMeter -        chr7:41155258             81.6             289155000        3545157.7
20:18:01.145 INFO  ProgressMeter -        chr7:43744681             81.7             289745000        3545141.4
20:18:11.154 INFO  ProgressMeter -        chr7:45272099             81.9             290338000        3545161.1
20:18:21.157 INFO  ProgressMeter -        chr7:47666076             82.1             290931000        3545185.0
20:18:31.160 INFO  ProgressMeter -        chr7:50502664             82.2             291524000        3545208.8
20:18:41.160 INFO  ProgressMeter -        chr7:52967502             82.4             292115000        3545210.4
20:18:51.171 INFO  ProgressMeter -        chr7:55881913             82.6             292711000        3545264.7
20:19:01.184 INFO  ProgressMeter -        chr7:58182421             82.7             293304000        3545281.1
20:19:11.189 INFO  ProgressMeter -        chr7:61080441             82.9             293894000        3545267.6
20:19:21.202 INFO  ProgressMeter -        chr7:64483085             83.1             294486000        3545271.2
20:19:31.208 INFO  ProgressMeter -        chr7:66708490             83.2             295079000        3545293.1
20:19:41.213 INFO  ProgressMeter -        chr7:68972316             83.4             295673000        3545326.2
20:19:51.224 INFO  ProgressMeter -        chr7:71311956             83.6             296265000        3545331.8
20:20:01.231 INFO  ProgressMeter -        chr7:73230397             83.7             296856000        3545328.2
20:20:11.247 INFO  ProgressMeter -        chr7:74602800             83.9             297446000        3545306.3
20:20:21.254 INFO  ProgressMeter -        chr7:76258069             84.1             298035000        3545279.0
20:20:31.266 INFO  ProgressMeter -        chr7:78689619             84.2             298630000        3545319.5
20:20:41.275 INFO  ProgressMeter -        chr7:82272492             84.4             299225000        3545361.9
20:20:51.286 INFO  ProgressMeter -        chr7:85863056             84.6             299817000        3545367.3
20:21:01.298 INFO  ProgressMeter -        chr7:89234087             84.7             300408000        3545360.2
20:21:11.312 INFO  ProgressMeter -        chr7:92354166             84.9             300997000        3545328.8
20:21:21.317 INFO  ProgressMeter -        chr7:95488310             85.1             301589000        3545337.7
20:21:31.320 INFO  ProgressMeter -        chr7:98252503             85.2             302183000        3545372.2
20:21:41.333 INFO  ProgressMeter -       chr7:100061467             85.4             302780000        3545434.6
20:21:51.333 INFO  ProgressMeter -       chr7:101339062             85.6             303375000        3545482.5
20:22:01.336 INFO  ProgressMeter -       chr7:102561373             85.7             303969000        3545516.4
